"Date","Price","Open","High","Low","Vol.","Change %"
"03/22/2016","176.82","178.35","178.35","175.60","2.33M","-0.99%"
"03/21/2016","178.58","177.79","179.64","177.27","1.76M","0.03%"
"03/18/2016","178.53","178.73","180.03","178.10","4.82M","-0.12%"
"03/17/2016","178.75","177.25","178.75","175.53","3.53M","0.98%"
"03/16/2016","177.02","176.15","177.47","176.13","3.05M","0.51%"
"03/15/2016","176.13","176.24","176.32","175.35","2.43M","-0.36%"
"03/14/2016","176.76","174.28","177.07","174.28","3.02M","1.64%"
"03/11/2016","173.90","169.81","174.24","169.81","2.88M","3.08%"
"03/10/2016","168.70","168.24","173.13","167.90","3.57M","0.43%"
"03/09/2016","167.97","168.39","169.54","167.70","2.25M","-0.11%"
"03/08/2016","168.16","169.63","169.63","167.26","2.43M","-1.17%"
"03/07/2016","170.15","171.60","171.60","169.91","2.32M","-0.84%"
"03/04/2016","171.60","171.26","172.74","170.27","2.19M","0.30%"
"03/03/2016","171.09","170.84","171.90","170.47","2.40M","0.13%"
"03/02/2016","170.86","170.50","171.49","170.00","2.87M","0.46%"
"03/01/2016","170.08","167.99","170.43","167.58","3.14M","1.35%"
"02/29/2016","167.81","165.69","167.91","164.33","3.54M","1.08%"
"02/26/2016","166.01","165.39","167.62","165.39","2.74M","0.56%"
"02/25/2016","165.09","163.41","165.73","163.41","2.94M","1.77%"
"02/24/2016","162.22","165.93","166.09","161.51","2.59M","-2.43%"
"02/23/2016","166.26","168.60","168.60","165.96","2.48M","-1.52%"
"02/22/2016","168.83","168.88","170.50","168.64","2.57M","0.20%"
"02/19/2016","168.49","167.40","168.54","167.09","2.04M","0.45%"
"02/18/2016","167.74","167.10","168.67","166.28","2.10M","0.43%"
"02/17/2016","167.02","163.44","167.37","163.44","2.22M","2.18%"
"02/16/2016","163.46","165.00","165.34","162.74","2.30M","-0.72%"
"02/15/2016","164.65","161.69","165.08","161.69","2.37M","3.09%"
"02/12/2016","159.72","158.39","160.30","158.20","3.87M","1.49%"
"02/11/2016","157.38","162.18","162.18","157.38","3.52M","-3.51%"
"02/10/2016","163.10","159.06","165.17","159.06","2.92M","2.80%"
"02/09/2016","158.66","161.77","161.91","157.29","3.86M","-1.83%"
"02/08/2016","161.62","168.46","168.78","160.81","3.59M","-3.67%"
"02/05/2016","167.78","170.46","171.78","167.38","2.79M","-1.75%"
"02/04/2016","170.76","173.41","174.90","170.46","2.64M","-1.24%"
"02/03/2016","172.91","173.07","175.67","171.40","2.67M","0.13%"
"02/02/2016","172.69","174.86","175.19","172.32","2.43M","-1.37%"
"02/01/2016","175.09","175.00","175.44","172.81","2.26M","0.41%"
"01/29/2016","174.38","170.76","174.38","170.76","3.01M","2.76%"
"01/28/2016","169.69","170.29","171.97","169.37","2.54M","-0.52%"
"01/27/2016","170.57","172.16","172.81","169.55","2.42M","-0.95%"
"01/26/2016","172.20","170.85","172.40","169.40","2.44M","-0.03%"
"01/25/2016","172.25","171.90","172.82","170.72","2.21M","0.20%"
"01/22/2016","171.91","166.20","172.16","166.20","3.39M","4.01%"
"01/21/2016","165.28","162.60","166.39","162.14","3.67M","1.72%"
"01/20/2016","162.48","165.88","165.88","161.90","3.28M","-2.78%"
"01/19/2016","167.12","167.36","169.21","166.87","2.92M","0.74%"
"01/18/2016","165.90","167.28","169.00","165.83","2.32M","-0.73%"
"01/15/2016","167.12","170.88","171.71","166.52","3.68M","-2.45%"
"01/14/2016","171.32","173.56","173.56","170.71","3.15M","-1.71%"
"01/13/2016","174.30","174.93","176.59","173.85","3.12M","0.20%"
"01/12/2016","173.95","172.57","176.04","172.34","2.45M","0.76%"
"01/11/2016","172.64","172.58","175.11","171.87","3.05M","-0.01%"
"01/08/2016","172.66","175.44","175.85","172.66","2.55M","-1.57%"
"01/07/2016","175.41","177.81","177.81","174.65","3.33M","-2.53%"
"01/06/2016","179.97","182.10","182.10","179.43","1.94M","-1.21%"
"01/05/2016","182.18","180.84","182.40","180.16","1.74M","1.10%"
"01/04/2016","180.20","182.52","182.52","178.08","2.07M","-1.66%"
"12/31/2015","183.25","184.01","184.66","183.12","811.79K","-0.58%"
"12/30/2015","184.31","185.00","185.85","183.08","1.19M","-0.62%"
"12/29/2015","185.46","183.22","185.46","183.22","1.49M","1.39%"
"12/28/2015","182.91","183.84","183.99","182.69","622.25K","-0.55%"
"12/24/2015","183.92","183.38","183.98","183.21","492.07K","0.25%"
"12/23/2015","183.46","181.00","183.58","180.84","1.25M","1.94%"
"12/22/2015","179.96","180.94","181.86","178.81","1.60M","-0.20%"
"12/21/2015","180.32","182.63","184.89","180.32","1.88M","-1.39%"
"12/18/2015","182.87","183.61","185.74","182.68","4.84M","-0.60%"
"12/17/2015","183.98","184.24","186.42","183.82","2.92M","0.92%"
"12/16/2015","182.30","181.39","183.44","181.14","2.09M","0.61%"
"12/15/2015","181.19","177.22","181.93","177.22","3.01M","2.56%"
"12/14/2015","176.67","179.94","182.00","176.67","2.31M","-1.72%"
"12/11/2015","179.77","182.60","182.60","179.38","2.81M","-1.69%"
"12/10/2015","182.86","182.93","184.13","181.50","1.89M","-0.41%"
"12/09/2015","183.61","185.34","185.83","183.21","2.06M","-0.72%"
"12/08/2015","184.95","187.30","187.53","184.59","1.99M","-1.20%"
"12/07/2015","187.20","184.98","189.55","184.98","1.97M","1.38%"
"12/04/2015","184.65","185.12","185.24","182.24","2.36M","-0.29%"
"12/03/2015","185.19","192.10","193.99","185.19","2.62M","-3.72%"
"12/02/2015","192.35","194.16","195.21","192.35","2.21M","-0.81%"
"12/01/2015","193.93","192.64","194.61","192.64","2.34M","0.96%"
"11/30/2015","192.08","192.15","192.81","191.13","2.37M","-0.07%"
"11/27/2015","192.21","191.06","192.21","189.99","1.19M","0.40%"
"11/26/2015","191.45","191.11","191.46","190.28","1.37M","0.27%"
"11/25/2015","190.94","187.25","191.50","187.25","1.94M","1.93%"
"11/24/2015","187.32","190.67","190.67","185.18","2.57M","-2.07%"
"11/23/2015","191.28","193.89","193.89","191.28","1.55M","-1.42%"
"11/20/2015","194.03","193.18","194.11","192.66","2.00M","0.73%"
"11/19/2015","192.63","190.99","192.83","190.99","1.82M","1.17%"
"11/18/2015","190.40","190.76","190.79","188.94","1.73M","-0.39%"
"11/17/2015","191.15","187.86","191.15","187.86","2.22M","2.50%"
"11/16/2015","186.49","183.63","186.49","182.42","2.10M","0.94%"
"11/13/2015","184.75","185.48","185.48","183.68","2.34M","-0.49%"
"11/12/2015","185.66","188.40","189.87","185.66","2.13M","-1.47%"
"11/11/2015","188.43","186.92","188.78","186.92","1.99M","0.85%"
"11/10/2015","186.84","186.84","187.37","184.73","2.72M","-0.12%"
"11/09/2015","187.07","191.67","191.87","186.90","2.58M","-2.35%"
"11/06/2015","191.57","192.91","193.63","191.36","2.23M","-0.87%"
"11/05/2015","193.26","193.01","193.87","192.33","2.36M","0.35%"
"11/04/2015","192.58","194.33","194.97","192.39","2.75M","-0.52%"
"11/03/2015","193.59","195.78","195.78","193.00","2.85M","-1.23%"
"11/02/2015","196.01","195.47","197.17","194.88","1.69M","-0.03%"
"10/30/2015","196.07","196.99","197.40","195.09","1.92M","-0.30%"
"10/29/2015","196.66","197.14","197.20","195.79","1.55M","0.19%"
"10/28/2015","196.28","194.22","196.45","194.22","1.56M","1.03%"
"10/27/2015","194.27","194.55","195.10","194.15","1.58M","-0.26%"
"10/26/2015","194.78","194.47","195.65","193.74","1.38M","0.10%"
"10/23/2015","194.59","192.80","195.11","192.65","1.73M","1.16%"
"10/22/2015","192.36","186.67","192.76","186.37","1.85M","2.84%"
"10/21/2015","187.04","186.46","187.44","185.85","1.57M","0.32%"
"10/20/2015","186.45","186.38","187.39","186.12","1.53M","-0.02%"
"10/19/2015","186.48","184.40","186.66","184.30","1.56M","1.01%"
"10/16/2015","184.61","184.48","185.33","184.18","1.76M","0.18%"
"10/15/2015","184.27","183.08","184.35","182.73","2.12M","0.89%"
"10/14/2015","182.65","183.36","183.36","181.43","1.89M","-0.40%"
"10/13/2015","183.39","184.29","184.57","182.49","1.58M","-0.40%"
"10/12/2015","184.13","184.23","185.23","183.86","1.84M","0.03%"
"10/09/2015","184.07","185.07","185.82","183.78","1.87M","-0.12%"
"10/08/2015","184.30","183.31","184.74","182.30","1.76M","0.38%"
"10/07/2015","183.60","186.39","187.16","183.12","2.10M","-1.21%"
"10/06/2015","185.85","186.20","187.06","185.45","1.73M","-0.10%"
"10/05/2015","186.03","182.07","186.55","182.07","1.85M","2.80%"
"10/02/2015","180.97","180.01","182.34","178.72","1.98M","0.76%"
"10/01/2015","179.61","183.27","184.11","179.56","2.09M","-1.39%"
"09/30/2015","182.14","180.53","182.41","180.53","2.42M","1.72%"
"09/29/2015","179.06","178.59","180.58","177.65","1.98M","-0.56%"
"09/28/2015","180.06","183.43","183.67","180.00","1.46M","-1.83%"
"09/25/2015","183.41","180.70","184.09","180.70","2.03M","2.55%"
"09/24/2015","178.85","179.95","181.39","178.23","2.30M","-0.62%"
"09/23/2015","179.97","178.22","180.86","177.10","2.05M","0.91%"
"09/22/2015","178.35","181.81","182.77","178.27","2.29M","-1.75%"
"09/21/2015","181.52","179.99","182.46","179.39","2.12M","0.78%"
"09/18/2015","180.11","178.63","181.10","177.86","5.74M","0.48%"
"09/17/2015","179.25","178.77","180.07","178.70","2.03M","0.22%"
"09/16/2015","178.85","177.90","179.42","177.90","1.73M","0.90%"
"09/15/2015","177.25","178.12","178.28","176.53","1.68M","-0.35%"
"09/14/2015","177.87","178.86","180.31","177.80","2.01M","-0.56%"
"09/11/2015","178.88","182.15","182.25","178.81","1.74M","-1.83%"
"09/10/2015","182.21","181.94","183.17","180.73","1.90M","-0.39%"
"09/09/2015","182.93","183.40","185.04","182.88","1.56M","0.85%"
"09/08/2015","181.38","179.67","182.65","179.67","1.60M","1.33%"
"09/07/2015","179.00","179.88","180.76","178.50","1.34M","-0.09%"
"09/04/2015","179.17","181.83","181.84","179.08","2.32M","-2.24%"
"09/03/2015","183.28","181.01","183.97","181.01","1.78M","1.87%"
"09/02/2015","179.92","177.78","181.31","177.12","2.20M","1.35%"
"09/01/2015","177.53","180.78","181.17","176.83","2.64M","-2.59%"
"08/31/2015","182.25","181.69","182.63","181.33","2.35M","0.23%"
"08/28/2015","181.83","182.86","182.90","180.68","2.10M","-0.58%"
"08/27/2015","182.89","180.25","183.28","180.25","2.63M","2.87%"
"08/26/2015","177.79","179.37","181.85","176.65","2.66M","-1.90%"
"08/25/2015","181.23","175.60","182.33","175.60","3.11M","3.85%"
"08/24/2015","174.51","181.85","181.85","170.93","4.43M","-6.08%"
"08/21/2015","185.81","190.36","191.12","185.81","2.26M","-2.96%"
"08/20/2015","191.48","193.79","194.30","191.48","1.86M","-1.62%"
"08/19/2015","194.63","196.59","196.95","194.63","1.77M","-1.28%"
"08/18/2015","197.16","195.44","197.67","195.35","1.37M","0.69%"
"08/17/2015","195.80","195.84","196.98","194.05","1.42M","0.45%"
"08/14/2015","194.92","192.76","195.30","192.56","1.57M","1.17%"
"08/13/2015","192.66","191.02","193.68","191.02","1.93M","1.75%"
"08/12/2015","189.34","191.92","191.92","188.61","2.11M","-1.74%"
"08/11/2015","192.70","194.75","195.27","192.27","1.54M","-1.13%"
"08/10/2015","194.91","194.02","195.14","192.52","1.55M","0.75%"
"08/07/2015","193.45","194.25","195.10","193.27","1.78M","-0.42%"
"08/06/2015","194.26","193.53","194.93","193.05","1.97M","0.03%"
"08/05/2015","194.20","193.64","194.36","193.17","1.84M","0.64%"
"08/04/2015","192.96","191.51","193.13","190.05","1.55M","0.82%"
"08/03/2015","191.40","189.75","191.86","189.51","1.85M","1.10%"
"07/31/2015","189.31","189.66","190.65","188.58","2.32M","-0.35%"
"07/30/2015","189.97","189.95","190.92","188.60","1.61M","0.35%"
"07/29/2015","189.30","187.98","189.59","187.09","1.99M","0.93%"
"07/28/2015","187.55","185.88","187.87","185.05","1.70M","1.32%"
"07/27/2015","185.10","187.89","188.04","185.10","1.74M","-1.84%"
"07/24/2015","188.57","187.96","190.43","187.68","1.87M","0.35%"
"07/23/2015","187.91","190.91","191.16","187.56","1.84M","-1.52%"
"07/22/2015","190.82","190.37","191.86","190.37","1.87M","-0.34%"
"07/21/2015","191.48","194.17","194.52","191.07","1.72M","-1.20%"
"07/20/2015","193.80","194.03","195.01","193.26","1.34M","-0.21%"
"07/17/2015","194.21","193.74","194.32","192.20","1.86M","0.65%"
"07/16/2015","192.96","190.97","193.53","190.85","1.65M","1.69%"
"07/15/2015","189.76","188.97","190.17","188.72","1.53M","0.66%"
"07/14/2015","188.52","188.46","188.66","186.73","1.62M","0.01%"
"07/13/2015","188.50","184.16","188.83","184.16","2.15M","3.03%"
"07/10/2015","182.95","181.54","183.47","181.54","1.67M","1.45%"
"07/09/2015","180.33","176.51","180.64","176.40","1.91M","2.37%"
"07/08/2015","176.15","176.33","177.61","175.55","1.96M","-0.32%"
"07/07/2015","176.72","177.03","179.40","176.63","2.03M","0.15%"
"07/06/2015","176.45","178.18","179.35","176.38","1.79M","-1.55%"
"07/03/2015","179.22","178.43","180.10","178.27","1.47M","0.63%"
"07/02/2015","178.10","179.81","180.82","178.02","1.86M","-1.19%"
"07/01/2015","180.24","177.45","181.17","177.45","2.49M","1.88%"
"06/30/2015","176.91","177.91","178.75","176.91","2.60M","-0.90%"
"06/29/2015","178.52","179.79","181.17","177.76","2.27M","-2.46%"
"06/26/2015","183.02","181.26","183.32","180.45","1.46M","0.89%"
"06/25/2015","181.41","180.92","182.88","180.24","2.35M","-0.10%"
"06/24/2015","181.60","182.64","182.64","180.69","1.96M","-0.41%"
"06/23/2015","182.34","181.04","182.94","180.20","1.82M","1.51%"
"06/22/2015","179.63","177.79","180.20","177.79","2.02M","1.81%"
"06/19/2015","176.44","176.78","178.12","176.40","3.77M","0.10%"
"06/18/2015","176.26","176.23","176.42","174.19","2.47M","-0.25%"
"06/17/2015","176.71","179.93","180.51","176.71","2.07M","-1.75%"
"06/16/2015","179.85","178.20","180.95","177.04","1.91M","0.64%"
"06/15/2015","178.70","180.44","180.44","178.23","2.12M","-1.34%"
"06/12/2015","181.13","183.50","183.98","180.11","2.23M","-1.45%"
"06/11/2015","183.79","179.44","185.14","179.43","2.30M","2.00%"
"06/10/2015","180.19","177.54","180.50","176.70","2.35M","1.43%"
"06/09/2015","177.65","176.02","179.11","175.57","2.31M","0.75%"
"06/08/2015","176.33","177.87","178.30","176.11","1.89M","-0.84%"
"06/05/2015","177.82","180.58","180.58","177.30","2.33M","-1.72%"
"06/04/2015","180.93","179.13","182.27","176.53","2.63M","0.90%"
"06/03/2015","179.31","183.73","184.02","179.31","2.74M","-2.35%"
"06/02/2015","183.63","188.51","188.68","183.63","2.76M","-2.65%"
"06/01/2015","188.63","186.85","189.57","186.85","2.46M","1.25%"
"05/29/2015","186.31","189.58","189.58","186.26","10.19M","-1.92%"
"05/28/2015","189.95","191.05","191.85","189.14","2.36M","-0.82%"
"05/27/2015","191.53","189.35","191.79","189.35","2.33M","1.34%"
"05/26/2015","188.99","191.04","191.36","188.69","2.26M","-0.73%"
"05/25/2015","190.38","191.07","191.13","190.38","1.69M","-0.12%"
"05/22/2015","190.60","191.50","191.98","190.20","1.84M","-0.54%"
"05/21/2015","191.64","193.19","193.48","190.62","2.17M","-0.98%"
"05/20/2015","193.54","196.83","196.83","192.56","2.61M","-1.50%"
"05/19/2015","196.49","191.29","196.49","191.29","2.49M","3.20%"
"05/18/2015","190.39","191.07","192.00","189.50","2.04M","-0.45%"
"05/15/2015","191.26","189.58","191.58","189.58","2.68M","0.99%"
"05/14/2015","189.38","186.90","189.63","185.57","1.79M","1.06%"
"05/13/2015","187.40","186.04","188.78","185.96","2.19M","0.96%"
"05/12/2015","185.61","187.34","187.34","183.75","2.53M","-1.41%"
"05/11/2015","188.27","187.93","188.66","186.56","2.08M","0.23%"
"05/08/2015","187.84","183.27","188.57","183.27","4.03M","4.43%"
"05/07/2015","179.87","179.31","180.32","176.36","3.80M","-0.02%"
"05/06/2015","179.91","183.73","183.86","179.81","2.93M","-2.27%"
"05/05/2015","184.09","188.28","190.02","184.06","2.40M","-1.84%"
"05/04/2015","187.55","186.90","187.91","186.65","1.20M","0.50%"
"05/01/2015","186.62","188.06","188.06","186.42","1.59M","-0.97%"
"04/30/2015","188.44","189.87","190.11","187.69","2.52M","-0.73%"
"04/29/2015","189.82","193.58","194.67","189.82","2.19M","-1.70%"
"04/28/2015","193.10","196.16","196.68","191.77","2.19M","-1.67%"
"04/27/2015","196.38","194.43","196.46","192.45","1.51M","1.07%"
"04/24/2015","194.30","194.89","195.10","193.52","2.10M","-0.27%"
"04/23/2015","194.82","196.89","197.41","194.51","1.66M","-0.93%"
"04/22/2015","196.64","196.99","198.00","194.66","2.25M","-0.22%"
"04/21/2015","197.07","197.38","198.49","196.81","1.72M","0.27%"
"04/20/2015","196.53","195.08","196.60","195.07","1.53M","0.83%"
"04/17/2015","194.92","197.16","198.44","194.68","2.23M","-1.37%"
"04/16/2015","197.62","199.57","199.57","196.75","1.90M","-1.06%"
"04/15/2015","199.74","200.28","201.27","199.50","1.80M","-0.08%"
"04/14/2015","199.90","199.16","200.88","198.98","1.96M","0.39%"
"04/13/2015","199.12","200.52","200.75","199.12","1.99M","-0.66%"
"04/10/2015","200.45","198.82","200.54","198.82","1.60M","0.90%"
"04/09/2015","198.67","197.20","198.69","197.12","1.41M","0.79%"
"04/08/2015","197.12","195.20","197.12","194.41","1.66M","0.87%"
"04/07/2015","195.42","193.75","196.56","193.75","1.54M","1.18%"
"04/02/2015","193.14","193.86","194.52","192.46","1.42M","-0.46%"
"04/01/2015","194.04","193.27","195.02","192.84","2.39M","0.18%"
"03/31/2015","193.69","195.23","196.75","193.69","2.84M","-0.83%"
"03/30/2015","195.32","195.10","196.61","194.56","2.58M","0.38%"
"03/27/2015","194.58","194.04","195.57","192.98","1.77M","0.80%"
"03/26/2015","193.04","194.84","194.84","191.37","2.31M","-1.38%"
"03/25/2015","195.74","197.94","198.85","195.52","1.78M","-1.14%"
"03/24/2015","198.00","195.86","198.50","195.57","1.87M","0.61%"
"03/23/2015","196.79","198.14","198.68","196.54","2.09M","-0.68%"
"03/20/2015","198.13","197.08","198.42","196.20","5.27M","0.46%"
"03/19/2015","197.22","195.44","198.30","195.44","2.91M","1.15%"
"03/18/2015","194.98","193.67","195.20","193.25","1.70M","0.73%"
"03/17/2015","193.56","194.83","195.72","192.78","1.94M","-0.85%"
"03/16/2015","195.22","193.70","195.42","193.51","1.87M","0.85%"
"03/13/2015","193.58","190.78","193.58","190.78","1.83M","1.57%"
"03/12/2015","190.58","191.58","192.22","190.46","2.09M","-0.59%"
"03/11/2015","191.72","189.38","192.60","189.21","2.50M","1.14%"
"03/10/2015","189.56","190.76","192.89","189.56","2.29M","-0.60%"
"03/09/2015","190.70","192.72","192.77","188.03","2.39M","-1.25%"
"03/06/2015","193.12","196.97","197.29","192.85","2.78M","-2.09%"
"03/05/2015","197.25","196.33","197.82","195.59","1.88M","0.66%"
"03/04/2015","195.95","195.99","196.41","194.48","2.09M","0.03%"
"03/03/2015","195.90","197.54","198.70","195.81","2.77M","-0.75%"
"03/02/2015","197.39","195.83","197.44","195.70","2.70M","1.07%"
"02/27/2015","195.30","195.82","196.01","194.11","2.85M","-0.12%"
"02/26/2015","195.54","193.85","195.54","192.91","3.10M","1.13%"
"02/25/2015","193.36","193.96","195.14","192.81","3.15M","-0.25%"
"02/24/2015","193.85","193.11","194.65","192.55","2.22M","0.46%"
"02/23/2015","192.97","191.27","193.02","191.04","2.11M","1.20%"
"02/20/2015","190.68","191.75","191.75","189.41","2.37M","-0.75%"
"02/19/2015","192.12","190.52","192.12","190.19","2.46M","0.64%"
"02/18/2015","190.89","191.61","192.16","190.24","2.78M","-0.17%"
"02/17/2015","191.21","191.06","191.21","189.35","2.01M","-0.01%"
"02/16/2015","191.22","191.76","191.81","190.85","1.47M","-0.39%"
"02/13/2015","191.96","190.90","192.48","190.79","2.34M","0.69%"
"02/12/2015","190.65","188.92","191.19","188.65","2.45M","0.92%"
"02/11/2015","188.91","188.83","189.49","187.91","2.03M","-0.04%"
"02/10/2015","188.99","187.70","189.74","187.17","2.03M","0.79%"
"02/09/2015","187.51","189.91","189.98","186.57","1.80M","-1.72%"
"02/06/2015","190.80","191.49","192.00","190.45","2.43M","-0.51%"
"02/05/2015","191.78","190.05","191.78","189.54","1.96M","0.80%"
"02/04/2015","190.25","189.31","190.25","188.35","2.07M","0.59%"
"02/03/2015","189.14","188.20","190.33","187.75","2.21M","0.47%"
"02/02/2015","188.26","186.70","188.26","185.99","2.03M","1.08%"
"01/30/2015","186.24","187.46","188.76","186.02","2.79M","-0.74%"
"01/29/2015","187.62","185.84","187.62","184.56","2.06M","0.58%"
"01/28/2015","186.54","185.37","187.00","184.08","2.39M","1.00%"
"01/27/2015","184.69","187.99","188.44","184.67","2.38M","-1.72%"
"01/26/2015","187.93","186.78","187.96","186.24","2.10M","0.62%"
"01/23/2015","186.78","182.29","187.24","182.29","2.68M","2.64%"
"01/22/2015","181.98","178.86","182.41","177.91","2.45M","2.01%"
"01/21/2015","178.39","178.42","179.10","176.99","2.44M","-0.07%"
"01/20/2015","178.51","176.89","178.84","176.89","2.19M","1.17%"
"01/19/2015","176.44","176.67","176.84","175.24","2.03M","-0.43%"
"01/16/2015","177.20","173.14","177.20","172.03","3.16M","2.23%"
"01/15/2015","173.34","169.19","173.37","167.94","2.70M","2.75%"
"01/14/2015","168.70","168.87","170.04","168.28","3.10M","-0.43%"
"01/13/2015","169.43","167.24","169.43","167.24","2.09M","1.02%"
"01/12/2015","167.72","166.69","168.32","166.59","1.86M","0.79%"
"01/09/2015","166.41","166.36","167.53","165.69","2.14M","-0.19%"
"01/08/2015","166.72","164.84","166.72","164.84","2.22M","1.52%"
"01/07/2015","164.23","162.41","164.63","161.93","2.18M","1.43%"
"01/06/2015","161.91","162.75","162.90","161.20","1.91M","-0.34%"
"01/05/2015","162.47","162.59","164.19","162.30","2.01M","-0.25%"
"01/02/2015","162.87","164.11","164.34","162.30","1.30M","-0.36%"
"12/31/2014","163.46","162.77","163.95","162.77","668.72K","0.52%"
"12/30/2014","162.62","163.22","163.22","162.27","1.01M","-0.59%"
"12/29/2014","163.59","164.45","165.05","162.80","1.56M","-0.23%"
"12/24/2014","163.96","163.72","164.34","163.49","651.34K","0.07%"
"12/23/2014","163.84","163.05","163.84","162.28","1.40M","0.56%"
"12/22/2014","162.93","161.74","163.09","161.64","1.63M","0.93%"
"12/19/2014","161.43","159.33","161.67","159.33","5.15M","1.57%"
"12/18/2014","158.94","156.04","158.94","156.04","3.13M","2.42%"
"12/17/2014","155.19","154.59","155.53","153.71","2.41M","0.21%"
"12/16/2014","154.86","154.22","155.01","151.81","3.45M","0.56%"
"12/15/2014","154.00","157.12","157.36","153.98","2.17M","-1.78%"
"12/12/2014","156.79","158.90","159.03","156.79","2.20M","-1.51%"
"12/11/2014","159.20","159.27","159.69","158.29","1.74M","-0.25%"
"12/10/2014","159.60","159.83","160.54","159.42","1.72M","0.21%"
"12/09/2014","159.26","161.48","161.82","159.26","1.93M","-1.72%"
"12/08/2014","162.04","162.63","162.63","161.84","1.71M","-0.56%"
"12/05/2014","162.96","162.71","163.96","162.71","2.00M","0.57%"
"12/04/2014","162.03","164.73","164.96","162.03","1.82M","-1.55%"
"12/03/2014","164.58","164.16","165.11","164.01","1.87M","0.25%"
"12/02/2014","164.17","163.48","164.77","163.24","1.76M","0.66%"
"12/01/2014","163.09","162.74","163.47","162.49","2.00M","0.05%"
"11/28/2014","163.01","162.88","163.50","162.60","1.97M","0.04%"
"11/27/2014","162.94","160.71","162.95","160.71","1.83M","1.66%"
"11/26/2014","160.28","160.35","160.80","160.13","1.52M","-0.01%"
"11/25/2014","160.29","159.43","161.00","159.29","2.56M","0.51%"
"11/24/2014","159.47","158.99","159.97","158.94","1.41M","0.44%"
"11/21/2014","158.77","156.57","159.10","156.57","2.31M","1.42%"
"11/20/2014","156.54","157.42","157.52","155.93","1.98M","-0.59%"
"11/19/2014","157.47","157.73","158.00","157.23","2.13M","-0.16%"
"11/18/2014","157.73","156.91","157.73","156.60","2.02M","0.64%"
"11/17/2014","156.73","155.62","156.87","155.23","1.61M","0.24%"
"11/14/2014","156.36","156.49","156.90","156.09","1.75M","0.03%"
"11/13/2014","156.31","156.12","157.01","155.45","1.97M","0.24%"
"11/12/2014","155.94","157.31","157.34","155.75","1.55M","-1.04%"
"11/11/2014","157.58","156.58","158.47","156.58","1.60M","0.81%"
"11/10/2014","156.32","155.88","156.33","155.06","1.53M","0.35%"
"11/07/2014","155.78","158.08","158.29","155.27","2.09M","-1.29%"
"11/06/2014","157.82","157.88","158.25","156.36","2.33M","-0.30%"
"11/05/2014","158.30","157.17","158.46","157.17","1.76M","1.09%"
"11/04/2014","156.59","156.53","157.76","156.41","2.15M","0.11%"
"11/03/2014","156.42","157.44","157.56","156.27","1.72M","-0.55%"
"10/31/2014","157.29","155.12","157.29","155.12","2.15M","2.03%"
"10/30/2014","154.16","153.84","154.17","151.76","2.02M","0.47%"
"10/29/2014","153.44","153.07","154.16","153.07","1.66M","0.28%"
"10/28/2014","153.01","151.71","153.12","151.71","1.70M","1.25%"
"10/27/2014","151.12","153.05","153.42","150.98","1.85M","-0.73%"
"10/24/2014","152.23","151.94","152.53","151.64","2.08M","-0.11%"
"10/23/2014","152.40","151.54","152.62","150.45","2.03M","0.70%"
"10/22/2014","151.34","150.03","151.34","149.78","2.54M","0.83%"
"10/21/2014","150.09","146.23","150.09","145.79","2.80M","2.53%"
"10/20/2014","146.39","145.54","146.47","144.96","1.87M","0.49%"
"10/17/2014","145.67","143.51","145.71","143.33","3.13M","1.58%"
"10/16/2014","143.41","142.17","143.80","139.11","3.82M","1.21%"
"10/15/2014","141.69","145.10","145.78","141.69","2.15M","-2.38%"
"10/14/2014","145.15","145.33","145.69","143.94","2.28M","-0.50%"
"10/13/2014","145.88","145.66","146.01","144.57","2.17M","-0.15%"
"10/10/2014","146.10","145.75","146.70","144.19","2.34M","-0.30%"
"10/09/2014","146.54","147.21","148.11","146.32","2.01M","-0.05%"
"10/08/2014","146.61","147.37","147.37","146.13","2.22M","-0.72%"
"10/07/2014","147.67","148.88","148.88","147.63","2.90M","-0.93%"
"10/06/2014","149.05","149.52","149.97","148.97","1.59M","-0.07%"
"10/03/2014","149.16","149.14","149.71","148.84","1.52M","0.55%"
"10/02/2014","148.34","151.19","151.29","148.34","2.40M","-1.92%"
"10/01/2014","151.25","152.42","152.85","150.89","1.95M","-0.79%"
"09/30/2014","152.45","152.19","152.78","151.53","2.75M","0.37%"
"09/29/2014","151.89","152.75","153.23","151.34","1.84M","-0.62%"
"09/26/2014","152.84","151.05","153.25","149.82","2.21M","1.35%"
"09/25/2014","150.81","152.76","152.76","150.58","3.34M","-1.29%"
"09/24/2014","152.78","152.59","152.87","151.67","1.90M","0.35%"
"09/23/2014","152.25","154.51","154.51","152.25","1.68M","-1.60%"
"09/22/2014","154.72","154.34","154.72","153.76","1.36M","0.16%"
"09/19/2014","154.47","155.38","156.76","154.47","4.81M","0.13%"
"09/18/2014","154.27","153.20","154.27","152.74","1.69M","0.80%"
"09/17/2014","153.04","152.38","153.35","152.36","1.43M","0.89%"
"09/16/2014","151.69","153.55","153.56","151.42","1.78M","-1.26%"
"09/15/2014","153.63","154.22","154.25","153.49","1.21M","-0.60%"
"09/12/2014","154.55","154.69","155.19","154.30","1.20M","0.02%"
"09/11/2014","154.52","155.05","155.34","153.99","963.22K","0.01%"
"09/10/2014","154.50","154.93","155.02","153.86","1.17M","-0.26%"
