DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2017-Q3,99.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2017-Q4,98.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2018-Q1,98.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2018-Q2,99.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2018-Q3,98.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2018-Q4,98.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2019-Q1,97.70,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2019-Q2,99.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2019-Q3,98.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2019-Q4,98.50,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2020-Q1,99.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2020-Q2,102.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2020-Q3,99.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2020-Q4,100.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2021-Q1,101.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2021-Q2,102.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2021-Q3,103.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2021-Q4,104.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2022-Q1,105.70,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2022-Q2,108.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2022-Q3,106.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,IT,2022-Q4,106.90,p
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2006-Q1,86.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2006-Q2,87.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2006-Q3,96.21,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2006-Q4,106.78,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2007-Q1,111.26,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2007-Q2,115.87,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2007-Q3,123.42,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2007-Q4,125.67,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2008-Q1,129.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2008-Q2,134.49,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2008-Q3,132.09,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2008-Q4,122.54,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2009-Q1,97.97,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2009-Q2,92.79,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2009-Q3,88.52,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2009-Q4,84.41,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2010-Q1,82.75,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2010-Q2,84.57,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2010-Q3,83.94,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2010-Q4,85.55,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2011-Q1,89.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2011-Q2,89.88,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2011-Q3,89.67,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2011-Q4,90.31,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2012-Q1,89.99,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2012-Q2,89.05,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2012-Q3,89.94,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2012-Q4,89.25,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2013-Q1,89.86,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2013-Q2,91.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2013-Q3,89.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2013-Q4,91.92,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2014-Q1,93.33,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2014-Q2,97.11,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2014-Q3,98.68,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2014-Q4,96.76,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2015-Q1,97.49,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2015-Q2,100.49,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2015-Q3,102.07,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2015-Q4,99.95,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2016-Q1,100.78,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2016-Q2,103.91,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2016-Q3,107.48,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2016-Q4,109.43,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2017-Q1,111.07,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2017-Q2,114.52,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2017-Q3,116.66,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2017-Q4,116.94,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2018-Q1,119.78,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2018-Q2,123.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2018-Q3,124.35,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2018-Q4,125.59,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2019-Q1,129.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2019-Q2,131.11,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2019-Q3,132.36,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2019-Q4,133.77,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2020-Q1,137.26,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2020-Q2,140.25,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2020-Q3,140.85,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2020-Q4,146.35,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2021-Q1,153.69,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2021-Q2,158.87,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2021-Q3,167.44,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2021-Q4,175.36,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2022-Q1,183.12,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2022-Q2,193.91,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2022-Q3,199.70,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LT,2022-Q4,203.46,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2007-Q1,72.67,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2007-Q2,73.16,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2007-Q3,76.13,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2007-Q4,75.72,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2008-Q1,75.38,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2008-Q2,77.55,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2008-Q3,77.27,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2008-Q4,77.43,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2009-Q1,75.58,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2009-Q2,76.05,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2009-Q3,75.36,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2009-Q4,77.09,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2010-Q1,80.09,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2010-Q2,78.99,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2010-Q3,80.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2010-Q4,81.28,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2011-Q1,80.93,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2011-Q2,82.88,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2011-Q3,82.87,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2011-Q4,85.67,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2012-Q1,84.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2012-Q2,86.26,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2012-Q3,86.49,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2012-Q4,88.96,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2013-Q1,89.16,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2013-Q2,90.27,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2013-Q3,91.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2013-Q4,92.74,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2014-Q1,91.36,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2014-Q2,94.72,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2014-Q3,95.98,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2014-Q4,97.45,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2015-Q1,97.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2015-Q2,99.87,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2015-Q3,101.27,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2015-Q4,101.06,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2016-Q1,102.64,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2016-Q2,105.44,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2016-Q3,107.02,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2016-Q4,108.92,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2017-Q1,109.84,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2017-Q2,112.21,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2017-Q3,112.28,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2017-Q4,113.50,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2018-Q1,116.84,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2018-Q2,117.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2018-Q3,120.78,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2018-Q4,123.92,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2019-Q1,125.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2019-Q2,131.35,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2019-Q3,134.41,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2019-Q4,137.19,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2020-Q1,142.67,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2020-Q2,148.74,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2020-Q3,152.97,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2020-Q4,160.08,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2021-Q1,167.17,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2021-Q2,168.74,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2021-Q3,173.22,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2021-Q4,179.48,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2022-Q1,184.34,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2022-Q2,188.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2022-Q3,192.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LU,2022-Q4,189.53,p
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2006-Q1,89.95,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2006-Q2,99.22,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2006-Q3,109.54,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2006-Q4,119.19,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2007-Q1,134.59,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2007-Q2,138.58,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2007-Q3,149.52,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2007-Q4,146.78,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2008-Q1,157.05,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2008-Q2,154.19,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2008-Q3,143.82,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2008-Q4,120.71,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2009-Q1,98.98,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2009-Q2,89.04,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2009-Q3,87.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2009-Q4,85.34,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2010-Q1,78.52,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2010-Q2,78.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2010-Q3,80.83,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2010-Q4,83.25,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2011-Q1,86.98,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2011-Q2,88.51,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2011-Q3,91.36,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2011-Q4,88.05,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2012-Q1,89.22,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2012-Q2,90.28,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2012-Q3,92.54,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2012-Q4,93.41,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2013-Q1,93.52,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2013-Q2,97.37,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2013-Q3,98.52,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2013-Q4,101.08,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2014-Q1,103.39,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2014-Q2,104.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2014-Q3,109.04,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2014-Q4,96.57,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2015-Q1,96.63,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2015-Q2,100.06,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2015-Q3,100.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2015-Q4,102.91,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2016-Q1,103.49,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2016-Q2,109.52,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2016-Q3,110.04,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2016-Q4,110.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2017-Q1,113.11,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2017-Q2,119.53,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2017-Q3,119.72,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2017-Q4,119.69,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2018-Q1,126.02,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2018-Q2,129.91,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2018-Q3,128.34,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2018-Q4,132.93,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2019-Q1,134.04,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2019-Q2,140.19,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2019-Q3,144.58,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2019-Q4,144.69,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2020-Q1,145.77,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2020-Q2,142.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2020-Q3,147.08,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2020-Q4,147.92,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2021-Q1,149.97,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2021-Q2,159.51,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2021-Q3,165.31,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2021-Q4,171.79,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2022-Q1,176.06,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2022-Q2,185.56,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2022-Q3,187.79,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,LV,2022-Q4,187.44,p
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2005-Q1,56.65,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2005-Q2,56.48,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2005-Q3,61.17,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2005-Q4,59.43,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2006-Q1,62.34,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2006-Q2,69.34,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2006-Q3,71.59,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2006-Q4,76.88,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2007-Q1,80.89,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2007-Q2,84.76,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2007-Q3,86.24,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2007-Q4,87.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2008-Q1,94.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2008-Q2,90.54,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2008-Q3,96.44,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2008-Q4,95.19,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2009-Q1,91.74,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2009-Q2,89.78,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2009-Q3,90.87,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2009-Q4,87.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2010-Q1,91.50,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2010-Q2,91.16,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2010-Q3,94.04,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2010-Q4,87.45,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2011-Q1,88.65,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2011-Q2,90.79,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2011-Q3,91.03,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2011-Q4,88.73,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2012-Q1,90.50,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2012-Q2,89.49,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2012-Q3,96.03,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2012-Q4,94.13,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2013-Q1,91.37,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2013-Q2,90.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2013-Q3,94.33,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,MT,2013-Q4,92.83,
